Tsu_RE_rise,3.58486e-11
Tsu_RE_fall,6.31213e-11
Tsu_RA_rise,-3.38483e-11
Tsu_RA_fall,-3.0818e-11
Tsu_WE_rise,3.58486e-11
Tsu_WE_fall,6.31213e-11
Tsu_WA_rise,-6.41513e-11
Tsu_WA_fall,-1.56665e-11
Tsu_WD_rise,-1.86968e-11
Tsu_WD_fall,-5.20301e-11
