P_leak,3.23417e-08
E_idle_rise,3.47431e-15
E_idle_fall,4.39329e-15
E_read_rise,2.20055e-14
E_read_fall,9.32617e-15
E_write_rise,2.73253e-14
E_write_fall,2.40646e-14
E_rw_rise,4.99573e-14
E_rw_fall,2.89599e-14
